DECDEG_ENDLAT,DECDEG_ENDLON,BEGIN_GMT_TOWDATE,BOTSALIN,BOTTEMP,EXPCATCHNUM_log,EXPCATCHWT_log,SURFSALIN,SURFTEMP,curl_stress_curl,fsle_fsle_max,glorys_bottomT_surface,glorys_mlotst_surface,glorys_thetao_surface,glorys_thetao_surface_grad,glorys_so_surface
39.750418,-73.450663,03/22/2024 04:42:05,31.506,7.1,1.5440680443502757,-0.692503962086787,31.488,7.07,-7.949822835751079e-08,-0.11216027630787011,7.110182513470804,15.872542638674497,7.037950658190043,0.006865642603218663,31.467023164599766
39.750418,-73.450663,03/22/2024 04:42:05,31.506,7.1,1.0,0.7923916894982539,31.488,7.07,-7.949822835751079e-08,-0.11216027630787011,7.110182513470804,15.872542638674497,7.037950658190043,0.006865642603218663,31.467023164599766
39.750418,-73.450663,03/22/2024 04:42:05,31.506,7.1,0.47712125471966244,-0.1804560644581313,31.488,7.07,-7.949822835751079e-08,-0.11216027630787011,7.110182513470804,15.872542638674497,7.037950658190043,0.006865642603218663,31.467023164599766
39.750418,-73.450663,03/22/2024 04:42:05,31.506,7.1,1.3617278360175928,-0.28066871301627333,31.488,7.07,-7.949822835751079e-08,-0.11216027630787011,7.110182513470804,15.872542638674497,7.037950658190043,0.006865642603218663,31.467023164599766
39.750418,-73.450663,03/22/2024 04:42:05,31.506,7.1,0.47712125471966244,-1.9208187539523751,31.488,7.07,-7.949822835751079e-08,-0.11216027630787011,7.110182513470804,15.872542638674497,7.037950658190043,0.006865642603218663,31.467023164599766
39.750418,-73.450663,03/22/2024 04:42:05,31.506,7.1,1.3010299956639813,-1.275724130399211,31.488,7.07,-7.949822835751079e-08,-0.11216027630787011,7.110182513470804,15.872542638674497,7.037950658190043,0.006865642603218663,31.467023164599766
39.750418,-73.450663,03/22/2024 04:42:05,31.506,7.1,0.0,-2.0,31.488,7.07,-7.949822835751079e-08,-0.11216027630787011,7.110182513470804,15.872542638674497,7.037950658190043,0.006865642603218663,31.467023164599766
39.750418,-73.450663,03/22/2024 04:42:05,31.506,7.1,0.0,-1.8860566476931633,31.488,7.07,-7.949822835751079e-08,-0.11216027630787011,7.110182513470804,15.872542638674497,7.037950658190043,0.006865642603218663,31.467023164599766
39.750418,-73.450663,03/22/2024 04:42:05,31.506,7.1,1.1760912590556813,-1.0268721464003012,31.488,7.07,-7.949822835751079e-08,-0.11216027630787011,7.110182513470804,15.872542638674497,7.037950658190043,0.006865642603218663,31.467023164599766
39.750418,-73.450663,03/22/2024 04:42:05,31.506,7.1,0.47712125471966244,-2.3979400086720375,31.488,7.07,-7.949822835751079e-08,-0.11216027630787011,7.110182513470804,15.872542638674497,7.037950658190043,0.006865642603218663,31.467023164599766
39.750418,-73.450663,03/22/2024 04:42:05,31.506,7.1,,-0.07058107428570727,31.488,7.07,-7.949822835751079e-08,-0.11216027630787011,7.110182513470804,15.872542638674497,7.037950658190043,0.006865642603218663,31.467023164599766
39.750418,-73.450663,03/22/2024 04:42:05,31.506,7.1,1.7481880270062005,1.911690158753861,31.488,7.07,-7.949822835751079e-08,-0.11216027630787011,7.110182513470804,15.872542638674497,7.037950658190043,0.006865642603218663,31.467023164599766
39.750418,-73.450663,03/22/2024 04:42:05,31.506,7.1,0.0,-0.8827287043442358,31.488,7.07,-7.949822835751079e-08,-0.11216027630787011,7.110182513470804,15.872542638674497,7.037950658190043,0.006865642603218663,31.467023164599766
